random,PPO after,AC after,VPG after,baseline
-600.0,460.0090334415436,-140.82944631576538,-58.92877018451691,-110.483469247818
-101.0,597.6176598072052,-112.60558331012726,-72.57695019245148,-124.05200695991516
-600.0,602.4167154431343,-103.53185909986496,-73.19626289606094,-102.75202876329422
-112.0,583.904976785183,-103.76190108060837,-71.1828442811966,-111.27012413740158
-113.0799731016159,406.6892787218094,1446.5018131136894,-79.56032973527908,-102.69604122638702
-117.0,592.1336020231247,-136.04693055152893,-80.46934294700623,-105.38933074474335
-218.29440814256668,456.0431216955185,-122.48164874315262,-68.65207278728485,-102.75202876329422
-148.69275403022766,417.4454661011696,-103.68509519100189,-71.26800954341888,-136.8730999827385
-148.15898990631104,240.89973521232605,-124.82944631576538,-86.95596194267273,-121.71059775352478
-340.0,482.899841606617,275.91210275888443,-69.09364360570908,-101.7682237625122
-100.0,532.3095913529396,-107.26020497083664,-73.76831328868866,-121.15092438459396
-118.0,540.0080234408379,-690.9703215956688,-68.97840142250061,-101.09331327676773
-265.31001603603363,633.1181908845901,-125.3184163570404,-76.72615450620651,-127.69897896051407
-103.0,517.5463491678238,-117.68527513742447,-70.79970455169678,-108.84914028644562
-300.0,370.77786511182785,-115.03336501121521,-69.09726792573929,-115.99349623918533
-300.0,566.1417427659035,-120.53894972801208,-75.37578779459,-102.75202876329422
-618.0,-419.0839327573776,-128.0,-61.690973699092865,-138.46020925045013
-620.0,554.2486385703087,783.1495913267136,-65.36378371715546,-121.38709354400635
-300.0,545.6274613142014,-121.96131354570389,-82.71663266420364,-102.75202876329422
-118.0,735.0736905932426,-132.8346237540245,-68.40837502479553,-113.26825952529907
-300.0,526.9571997523308,-113.94667345285416,-77.18884998559952,-117.16891741752625
-100.0,506.5923124551773,-137.75202876329422,-65.90091866254807,-140.2815318107605
-428.2944081425667,511.0708444714546,1441.978649199009,-81.0071359872818,-121.29887998104095
-634.8719609975815,422.9715827703476,-100.10533601045609,-67.54598009586334,-121.75494879484177
-303.0,442.7037850022316,754.2957245707512,-69.72592884302139,-134.68680918216705
-340.0,603.7370486855507,-103.75202876329422,-70.95058733224869,-112.20626300573349
-101.95856899023056,497.61538821458817,-112.7158631682396,-69.25010293722153,-119.95803093910217
-103.0,601.221133172512,-129.07616686820984,-63.78080129623413,-102.75202876329422
-125.0,464.19020318984985,1362.2769640088081,-74.53583949804306,-133.40786510705948
-600.0,399.14234858751297,-102.72249376773834,-72.7321445941925,-112.47650146484375
-300.0,610.1166857481003,-105.97930753231049,-75.7559432387352,-144.0893525481224
-191.0,620.410718023777,-128.20150589942932,-100.0,-136.8730999827385
-360.0,554.3927817940712,-110.05200695991516,-77.82839584350586,-123.6810627579689
-635.2016259431839,535.737988948822,-104.91926538944244,-73.17653959989548,-108.60558331012726
-623.7399807572365,608.0149574279785,-106.44047743082047,-78.19937765598297,-113.26825952529907
-100.0,858.1494855284691,541.9865914583206,-84.44371366500854,-141.0
-300.0,607.928835272789,-105.8689392209053,-76.65078544616699,-121.26721668243408
-100.0,502.3316465616226,782.6317766308784,-77.40206402540207,-122.98146891593933
-300.0,369.1242416501045,-125.85431259870529,-78.04898297786713,-109.82408022880554
-600.0,465.30312544107437,1358.6858082413673,-49.852272391319275,-130.48376923799515
-300.0,676.8918079733849,-103.74090021848679,-66.68502324819565,-102.96604228019714
-289.15898990631104,575.9537154436111,-121.26751667261124,-54.231278479099274,-102.75202876329422
-104.0,436.72598028182983,-119.70833832025528,-73.14726328849792,-112.20626300573349
-200.0,606.7809284925461,-137.0,-70.14778184890747,-144.0893525481224
-117.0,641.0483906269073,1663.3735330700874,-74.15183782577515,-106.59963685274124
-101.15898990631104,540.5540971159935,558.1301723718643,-95.08868652582169,-110.66676467657089
-100.0,642.7518461942673,1264.1727827191353,-59.64664727449417,-109.55027115345001
-100.0,428.88231498003006,-109.40417164564133,-77.93973308801651,-113.26825952529907
-116.58099085092545,537.1210798025131,-115.06446009874344,-74.27043092250824,-113.26825952529907
-117.05200695991516,634.3679519891739,480.80392467975616,-64.77477467060089,-115.8048512339592
-600.0,602.3889335393906,-115.138378739357,-75.51935577392578,-102.75202876329422
-150.0,623.0129845142365,-106.33301961421967,-83.65620601177216,-102.75202876329422
-358.0,675.5426480174065,1536.414160311222,-86.30685114860535,-118.42443317174911
-300.0,495.8964368700981,-113.74990826845169,-77.26118397712708,-113.26825952529907
-148.15898990631104,760.7931852340698,-105.95153421163559,-64.55828529596329,-119.79303508996964
-620.0,600.8125203847885,-103.91831463575363,-78.1702892780304,-105.78374743461609
-300.0,379.89927220344543,-141.88794088363647,-67.0255833864212,-128.07547944784164
-390.2682595252991,504.72814786434174,-109.85718554258347,-69.18341934680939,-144.0893525481224
-125.15898990631104,580.5661007761955,-137.75202876329422,-77.75029569864273,-102.75202876329422
-357.0,601.4207811355591,-115.93770349025726,-70.197534263134,-141.0
-290.0,640.6073014736176,-116.97714567184448,-77.56313532590866,-105.65305632352829
-153.0,452.15467047691345,-109.26825952529907,-62.14213812351227,-125.87780356407166
-518.2944081425667,213.17608827352524,883.6355016231537,-78.66897416114807,-118.39820516109467
-171.0,244.66182500123978,1609.2604716420174,-66.70195585489273,-109.42147272825241
-600.0,465.1456853747368,-107.1677867770195,-67.80961483716965,-118.28872829675674
-333.2944081425667,735.0445336103439,-104.04190576076508,-74.62615811824799,-119.85348224639893
-150.0,674.9738094210625,1561.2166471481323,-70.32067781686783,-104.90524244308472
-159.87196099758148,499.8748366832733,-106.33301961421967,-75.87364512681961,-121.71059775352478
-112.0,490.39492750167847,-118.58087885379791,-67.34789544343948,-114.09196001291275
-114.0,480.45270895957947,-113.218106508255,-72.20421713590622,-102.75202876329422
-125.0,649.88438975811,-108.46988546848297,-100.0,-109.236761033535
-318.0,271.4673119187355,-113.70206207036972,-50.76974332332611,-102.75202876329422
-100.0,572.6360990405083,-137.18299543857574,-76.77535033226013,-130.34092915058136
-363.0,510.1209051012993,-100.26825952529907,-72.71718686819077,-138.96723848581314
-150.0,463.3961965441704,972.9556396603584,-67.59022003412247,-112.20626300573349
-117.0,527.6118577122688,-126.98863625526428,-67.85511517524719,-108.60558331012726
-308.2944081425667,410.74100494384766,-503.80720925331116,-76.78807866573334,-144.0893525481224
-603.0,595.0547409653664,-132.8336775302887,-80.1638154387474,-113.26825952529907
-300.0,520.6208203434944,-109.26825952529907,-72.79841643571854,-105.94137167930603
-100.0,549.5083403587341,-118.40507107973099,-68.82109415531158,-129.35781699419022
-565.3100160360336,557.3578215241432,-118.72249376773834,-60.753370106220245,-108.46091490983963
-100.0,452.6820783019066,-104.8689392209053,-74.99127942323685,-113.26825952529907
-107.30243891477585,617.977078795433,-116.1202861070633,-75.14712476730347,-120.14022052288055
-112.0,813.0808693170547,-109.26825952529907,-69.13166296482086,-102.75202876329422
-600.0,589.3315499424934,-129.8954603075981,-55.71188944578171,-113.26825952529907
-116.58099085092545,536.9495225548744,-129.4815957546234,-78.5138407945633,-106.65268665552139
-639.0,767.5731872320175,-128.5839861035347,-67.6014489531517,-135.26795995235443
-147.0,521.2249038815498,-103.18167054653168,-51.025273621082306,-106.65268665552139
-108.13412976264954,385.2113379240036,-103.25363290309906,-67.06358432769775,-130.4553800225258
-126.58099085092545,556.6664269566536,-114.55813652276993,-63.16666257381439,-107.70888614654541
-300.0,487.8705968260765,-124.0893525481224,-72.94066482782364,-101.75239843130112
-300.0,469.05672335624695,-125.0023198723793,-75.49875152111053,-134.5138937830925
-145.0,569.6790717840195,-554.4529518485069,-69.77331364154816,-113.26825952529907
-157.0,498.77803045511246,-515.0520069599152,-76.02025705575943,-129.3823601603508
-200.0,456.57097536325455,-101.0647600889206,-54.54055494070053,-113.26825952529907
-138.58099085092545,477.4140101671219,-120.55828553438187,-67.79025834798813,-124.05200695991516
-220.0,573.3495786786079,1247.1699102520943,-69.25647222995758,-136.3373237848282
-112.0,431.479170024395,-104.98568367958069,-68.90709680318832,-136.8730999827385
-600.0,561.5682481527328,1201.4364421367645,-62.131437957286835,-133.42567586898804
-303.0,533.4310470223427,-100.78374743461609,-71.27883332967758,-113.26825952529907
-100.0,579.112595140934,-101.78374743461609,-69.66653424501419,-102.75202876329422
-100.0,648.0456258654594,-131.50624120235443,-77.87946373224258,-112.5361458659172
-100.0,486.7712713479996,-106.16212683916092,-62.013638496398926,-102.75202876329422
-100.0,567.1575338244438,-102.30348461866379,-75.354900598526,-102.75202876329422
-156.3373237848282,564.699137866497,-101.88341748714447,-81.98827528953552,-116.1923553943634
-300.0,420.59902995824814,-137.75202876329422,-66.61631602048874,-113.47996711730957
-184.15898990631104,506.41346061229706,-116.3403109908104,-69.38598448038101,-121.79901671409607
-103.0,556.6332369446754,1285.0221450328827,-78.64298957586288,-101.66944396495819
-300.0,443.0459504723549,1188.3613637685776,-55.77572774887085,-115.59445476531982
-129.0,510.5451702475548,-101.08776146173477,-55.2016259431839,-118.97714567184448
-600.0,480.36634200811386,-113.53392606973648,-83.38341492414474,-141.0
-305.90914702415466,391.174689412117,-104.8689392209053,-72.10598629713058,-126.14693051576614
-145.0,479.27652221918106,1247.0270931720734,-84.18340051174164,-105.86403328180313
-103.0,488.2852671742439,-374.5996864438057,-74.66103899478912,-100.91352289915085
-184.87196099758148,554.5450210571289,-100.75202876329422,-100.0,-122.57782536745071
-100.0,553.4418022632599,-119.95864742994308,-78.35697495937347,-109.4594025015831
-620.0,596.0482835769653,-107.98537337779999,-72.64352756738663,-104.99001044034958
-618.0,683.7189049720764,-131.9661608338356,-76.87853741645813,-101.08780443668365
-160.0,451.6874370574951,-140.13821238279343,-69.80849993228912,-112.58419680595398
-100.0,394.16140949726105,1425.856412947178,-75.98802447319031,-113.26825952529907
-300.0,477.7949135899544,-126.25211840867996,-73.46124631166458,-106.69241493940353
-300.0,627.6345796585083,-126.48376923799515,-79.84166944026947,-128.51513254642487
-206.13412976264954,584.5840725898743,-116.9367527961731,-74.66240513324738,-116.1889619231224
-300.0,110.15947633981705,-120.82109302282333,-55.2016259431839,-115.59445476531982
-600.0,646.1469441652298,1169.983130633831,-59.60496240854263,-112.72145092487335
-185.0,494.17712980508804,1585.7106485366821,-68.21856492757797,-100.88734048604965
-180.0,517.4270375967026,-102.70187574625015,-80.55950671434402,-102.75202876329422
-143.20355516672134,500.56200218200684,-113.11070603132248,-62.68127900362015,-138.21520972251892
-300.0,583.4761806726456,-135.0647600889206,-76.74609225988388,-102.75202876329422
-116.58099085092545,575.1422316431999,-137.75202876329422,-78.89355182647705,-108.46091490983963
-100.0,730.7942157387733,-130.92402356863022,-71.56188702583313,-113.26825952529907
-367.0,500.05649322271347,-125.3823601603508,-79.11094266176224,-121.78579658269882
-142.0,634.0422985553741,1529.09054428339,-70.0532534122467,-123.74090021848679
-171.0,494.9897510409355,-142.02816915512085,-71.5936508178711,-115.39469683170319
-447.30243891477585,477.7141837477684,-103.08414894342422,-71.8921931385994,-113.26825952529907
-163.4785120487213,799.8090995550156,-100.26825952529907,-85.23153185844421,-103.44233822822571
-300.0,795.7061598300934,1733.845685184002,-74.01091247797012,-122.33287590742111
-112.0,844.3985973000526,876.5020626187325,-81.4767735004425,-108.46091490983963
-112.0,475.09126114845276,-123.05519956350327,-80.90234863758087,-135.55432277917862
-300.0,511.0577310323715,-103.60377949476242,-53.84230387210846,-121.38933026790619
-623.0,576.4292368888855,-136.37765657901764,-70.08494329452515,-128.51513254642487
-131.0,540.4578739404678,-116.20058310031891,-75.35130774974823,-102.75202876329422
-307.73904353380203,642.5279443860054,-105.82408022880554,-82.82403361797333,-102.75202876329422
-171.0,656.4013533592224,-118.57782536745071,-82.99284076690674,-113.26825952529907
-111.58099085092545,581.5620541572571,-123.69897896051407,-100.0,-102.75202876329422
-600.0,482.6853229999542,1195.024904191494,-74.58377408981323,-121.8559422492981
-165.31001603603363,407.2616893053055,-120.72249376773834,-86.38825011253357,-121.26721668243408
-600.0,676.0139698982239,924.4889780879021,-70.38600814342499,-112.6099065542221
-116.0,534.324656188488,-133.16891741752625,-78.84166944026947,-105.07822400331497
-600.0,460.87147265672684,1544.2595487833023,-61.4873623251915,-136.3373237848282
-300.0,593.528651714325,-122.20626300573349,-69.74276769161224,-101.27831447124481
-117.87196099758148,510.5122614502907,-103.46091490983963,-70.73296797275543,-107.03928995132446
-136.15898990631104,530.3004717230797,1139.6571524739265,-75.56568574905396,-102.75202876329422
-339.58099085092545,585.609327673912,217.49181097745895,-75.01298362016678,-123.27976983785629
-116.58099085092545,464.12337309122086,-132.23367750644684,-76.24575591087341,-107.15890944004059
-147.0,555.185698568821,-109.87326246500015,-80.95486545562744,-122.60484045743942
-360.0,632.6743609905243,-123.38198733329773,-61.35144865512848,-121.63204300403595
-319.10081297159195,629.637444794178,-249.4536573290825,-71.54503434896469,-123.87274193763733
-318.0,513.8994066119194,-106.483469247818,-65.17686718702316,-119.01079779863358
-100.0,586.0862734913826,-103.13681155443192,-73.19838392734528,-124.05200695991516
-180.0,490.5767956376076,-138.24195873737335,-63.537145018577576,-101.01073402166367
-340.0,596.0641114115715,-119.48515474796295,-74.92531913518906,-101.53296637535095
-135.0,568.6872401237488,1757.8630744814873,-102.0,-139.05477392673492
-140.0,513.5194742679596,-134.4899741411209,-69.65154367685318,-113.56415230035782
-600.0,423.29141783714294,-132.19265538454056,-75.0599370598793,-137.35573023557663
-129.0,551.7322533726692,-100.75737434625626,-71.03437948226929,-113.41948390007019
-300.0,630.607221364975,-106.88555312156677,-68.85656583309174,-138.96723848581314
-157.0,653.5276380181313,-124.66676467657089,-82.17294716835022,-107.49971127510071
-131.0,544.1410235762596,-103.84181892871857,-69.11752736568451,-102.94099068641663
-600.0,374.1257036924362,-107.67534321546555,-69.49148565530777,-106.65268665552139
-118.0,469.7219865322113,-106.483469247818,-68.44105684757233,-105.81872761249542
-200.0,514.3486984372139,520.9963945150375,-59.92261624336243,-130.48376923799515
-600.0,607.018517434597,-114.8730999827385,-64.28682231903076,-112.43952840566635
-251.0799731016159,546.9253638982773,-103.6329978108406,-67.16747957468033,-100.26313126087189
-157.0,521.8284318447113,-102.4966402053833,-71.48867189884186,-123.57230126857758
-600.0,690.7149304151535,-106.75098592042923,-74.25563615560532,-120.14022052288055
-112.0,482.35388791561127,1204.2739961147308,-59.891873717308044,-144.0893525481224
-360.0,625.9784025549889,-112.04087841510773,-76.21362912654877,-130.48376923799515
-300.0,480.85047709941864,868.1942992806435,-73.57388412952423,-130.48178255558014
-112.0,550.8492183089256,565.2716557383537,-81.5531274676323,-102.75202876329422
-340.0,774.1627703905106,-105.8689392209053,-100.0,-102.75202876329422
-600.0,405.4688259959221,1341.765020430088,-78.1317121386528,-109.38442713022232
-304.0,554.7302212119102,-123.85156100988388,-80.68957102298737,-115.3615728020668
-289.58099085092545,713.3389541506767,-127.05200695991516,-75.42531979084015,-120.97051513195038
-600.0,569.7018709778786,301.1041988134384,-63.09907203912735,-102.02736431360245
-100.0,628.6443127393723,1327.5709055066109,-65.5500550866127,-104.90524244308472
-100.0,606.5578953623772,-135.1903773546219,-67.83743941783905,-113.26825952529907
-600.0,574.0725965499878,-102.14758092164993,-64.47224324941635,-102.75202876329422
-524.2092847824097,458.9096405506134,-133.16891741752625,-74.37748712301254,-114.09196001291275
-256.3373237848282,341.8227247595787,-100.26825952529907,-58.693235874176025,-117.99890178442001
-300.0,422.55067443847656,522.0823583602905,-65.69197475910187,-121.71059775352478
-600.0,401.54426884651184,-117.31078350543976,-76.39404875040054,-113.53577619791031
-124.01324391365051,736.52925157547,-105.51899433135986,-69.71018362045288,-115.76089310646057
-100.0,499.9207937717438,-128.0,-63.77513152360916,-121.18299543857574
-618.0,251.94409918785095,-108.50511056184769,-68.51191699504852,-113.26825952529907
-200.0,730.0170571804047,-113.13755440711975,-68.72021168470383,-114.82750821113586
-135.0,452.9913865327835,-109.88781225681305,-78.02183020114899,-105.24466234445572
-603.0,647.5836382508278,-124.6238728761673,-79.68906873464584,-113.26825952529907
-303.0,610.7175174355507,-117.51039689779282,-69.73088550567627,-121.72286343574524
-100.0,752.4437080025673,-117.48376923799515,-80.2951107621193,-138.96723848581314
-519.8158358335495,257.4635305404663,-517.0508763194084,-57.647761166095734,-105.87029016017914
-180.0,513.8660162687302,1313.8704962134361,-75.54492592811584,-111.96131354570389
-600.0,471.96566623449326,-106.7136390209198,-66.48892676830292,-110.79823869466782
-100.0,541.7675136327744,-101.38561284542084,-69.67571991682053,-116.32016384601593
-300.0,451.3603471517563,-121.80834633111954,-64.75556522607803,-102.75202876329422
-100.0,721.010070681572,-137.75202876329422,-69.83329302072525,-111.93047177791595
-300.0,602.7459785938263,-103.99538677930832,-71.09990108013153,-113.26825952529907
-157.87196099758148,513.6332521438599,-258.56747049093246,-92.33360016345978,-108.46091490983963
-128.0,485.3700993657112,-103.1954215168953,-79.73572438955307,-138.96723848581314
-117.0,542.8319011926651,694.8571838736534,-68.07320129871368,-104.30956584215164
-618.0,574.0834753513336,-133.05200695991516,-61.70878779888153,-124.05200695991516
-140.6842156648636,423.1633015871048,-116.28000909090042,-70.7734803557396,-104.30956584215164
-145.0,448.6739555001259,813.3599104881287,-100.87878513336182,-118.38867563009262
-370.0,767.7146887779236,-135.0647600889206,-80.15539348125458,-139.93800348043442
-484.58099085092545,544.1355685591698,-103.55040663480759,-60.767096161842346,-112.72145092487335
-105.0,573.1163775920868,-104.38447642326355,-86.38345235586166,-141.0
-100.0,448.53331249952316,-113.83812183141708,-69.93484151363373,-105.67612463235855
-131.0,470.8366323709488,-109.26825952529907,-72.11296027898788,-129.97994047403336
-639.0,324.7564311027527,-109.27975130081177,-104.0,-107.70888614654541
-138.73998075723648,482.8302542567253,-131.9661608338356,-71.81184089183807,-109.25313812494278
-600.0,366.19506788253784,-116.84129482507706,-70.93484151363373,-108.05634558200836
-300.0,491.52874994277954,-137.75202876329422,-78.66632616519928,-121.31446945667267
-600.0,479.0486623644829,-131.08368456363678,-71.95070916414261,-119.79303508996964
-528.0,491.390744805336,-109.26825952529907,-52.97460836172104,-118.89314448833466
-135.0,-113.51294565200806,-103.44903361797333,-100.0,-105.42778170108795
-100.0,353.6906905770302,-128.2663860321045,-86.82347792387009,-102.75202876329422
-366.95529609918594,562.2507979273796,-103.75202876329422,-100.0,-105.24466234445572
-100.0,461.0751653909683,-284.3809580206871,-74.68240129947662,-117.88806474208832
-100.0,535.8682618737221,-116.80105495452881,-73.86924082040787,-117.32096391916275
-100.0,561.8902199864388,895.5387313961983,-67.07320129871368,-109.67656242847443
-108.0,529.0536929368973,-137.0,-64.65382885932922,-113.26825952529907
-116.58099085092545,532.214666724205,-100.26825952529907,-78.23609292507172,-103.06726515293121
-118.29440814256668,626.3145442605019,-104.83737897872925,-64.30983400344849,-141.26751667261124
-100.0,546.7396718859673,-128.4926335811615,-76.11178892850876,-140.107965528965
-215.61789900064468,158.29625988006592,-104.8689392209053,-75.95127964019775,-124.38117867708206
-113.33732378482819,432.74776887893677,-128.93700993061066,-93.60690516233444,-114.82750821113586
-685.0,585.0289690494537,-137.75202876329422,-103.0,-108.76921159029007
-147.0,717.2959807515144,1061.7207485437393,-70.82656055688858,-141.26751667261124
-100.0,678.4227652549744,-117.55582070350647,-71.01087754964828,-102.75202876329422
-100.0,546.4982401132584,-105.23353379964828,-63.82314968109131,-107.08414894342422
-131.0,512.7927128076553,1994.1159273386002,-68.5717146396637,-106.65268665552139
-172.3909479379654,427.64097130298615,-113.62316924333572,-66.77262115478516,-130.48376923799515
-124.87196099758148,610.2285842299461,-103.75202876329422,-49.488113939762115,-121.31446945667267
-600.0,558.0729922056198,-119.45364367961884,-80.7865971326828,-121.71059775352478
-171.0,572.5022205710411,-107.33301961421967,-70.40998351573944,-113.26825952529907
-131.0,737.0196791887283,-118.5810432434082,-66.77342730760574,-102.75202876329422
-193.26825952529907,495.9371334910393,-104.04190576076508,-69.59077501296997,-141.0
-100.0,636.7302168607712,-107.16140401363373,-60.687418818473816,-127.44025433063507
-100.0,609.6591025590897,-104.60558331012726,-73.2478055357933,-105.65305632352829
